player,team,league,position,age,minutes,goals,assists,xg,xag,npxg,shots_p90,shots_on_target_p90,prog_carries,prog_passes,prog_receptions,key_passes,xa,pass_completion_pct,tackles_won,interceptions,clearances,carries,touches,goals_p90,assists_p90,xg_p90,xag_p90,npxg_p90,prog_carries_p90,prog_passes_p90,prog_receptions_p90,key_passes_p90,xa_p90,tackles_won_p90,interceptions_p90,clearances_p90,carries_p90,touches_p90,goals_zscore,assists_zscore,xg_zscore,xag_zscore,npxg_zscore,prog_carries_zscore,prog_passes_zscore,prog_receptions_zscore,key_passes_zscore,xa_zscore,tackles_won_zscore,interceptions_zscore,clearances_zscore,carries_zscore,touches_zscore,shots_zscore,shots_on_target_zscore,pass_completion_zscore
Jeremie Boga,Atalanta,Serie A,"FW,MF",24.0,764.0,0.0,0.0,1.0,1.1,1.0,,,64.0,,77.0,20.0,1.7,80.5,3.0,1.0,3.0,366.0,531.0,0.0,0.0,0.11780104712041886,0.12958115183246074,0.11780104712041886,7.539267015706807,,9.070680628272251,2.356020942408377,0.20026178010471204,0.3534031413612565,0.11780104712041886,0.3534031413612565,43.11518324607329,62.552356020942405,-0.7519028871799297,-0.867440726076372,-0.04917235345785517,0.5449903440375495,0.040345107979549925,4.418261721554898,,1.8882496132151991,2.1090843581055934,1.5482732229334113,-0.8091327614040562,-1.0718107268629034,-0.8604237976170276,1.269655742565661,0.6695638076563571,,,0.241426452855992
Merih Demiral,Atalanta,Serie A,DF,23.0,1917.0,1.0,2.0,2.5,0.7,2.5,,,3.0,,7.0,1.0,0.0,87.3,17.0,58.0,68.0,531.0,1070.0,0.046948356807511735,0.09389671361502347,0.11737089201877936,0.03286384976525821,0.11737089201877936,0.14084507042253522,,0.32863849765258213,0.046948356807511735,0.0,0.7981220657276996,2.7230046948356805,3.1924882629107985,24.929577464788732,50.23474178403756,-0.4638169215086806,0.104985933424907,-0.05221057614408371,-0.6951346362185481,0.036813112530134376,-1.0517362790534035,,-0.9547394789608538,-1.2216924716779474,-1.0889014762162668,0.019701874905837143,2.9082506754577824,1.0833280226629585,-0.2353883492632481,0.044994548609440986,,,1.114414731208448
Berat Djimsiti,Atalanta,Serie A,DF,28.0,2256.0,1.0,1.0,1.9,1.6,1.9,,,19.0,,31.0,11.0,1.0,85.0,24.0,31.0,56.0,909.0,1663.0,0.0398936170212766,0.0398936170212766,0.07579787234042552,0.06382978723404256,0.07579787234042552,0.7579787234042553,,1.2367021276595744,0.43882978723404253,0.0398936170212766,0.9574468085106382,1.2367021276595744,2.2340425531914896,36.263297872340424,66.34308510638297,-0.5071064349672592,-0.4542887078441131,-0.34584440970873553,-0.2980843487177144,-0.3045421701638416,-0.5954606201516051,,-0.659429189152324,-0.6564137547477635,-0.5635569126601669,0.3166396888920336,0.637573876361608,0.4271375552599751,0.7025924440618294,0.8617741505527694,,,0.819139284118647
Remo Freuler,Atalanta,Serie A,MF,29.0,2369.0,1.0,3.0,1.4,1.4,1.4,,,52.0,,59.0,24.0,1.8,85.8,39.0,35.0,26.0,1187.0,2036.0,0.03799071338117349,0.11397214014352046,0.05318699873364289,0.05318699873364289,0.05318699873364289,1.9755170958210213,,2.241452089489236,0.9117771211481637,0.06838328408611229,1.4816378218657662,1.3296749683410722,0.9877585479105107,45.094976783452935,77.34909244406923,-0.518783091404588,0.31289395496876415,-0.5055469655676341,-0.4345479141484092,-0.49019962809490014,0.30472221776136543,,-0.33267565271706173,0.02580040834626286,-0.18838682712863053,1.2935885977563566,0.7796117608030255,-0.42611858188908597,1.433503821222506,1.4198378888510814,,,0.9218437874542298
Hans Hateboer,Atalanta,Serie A,"DF,MF",27.0,1386.0,0.0,0.0,1.4,0.8,1.4,,,37.0,,121.0,12.0,0.8,83.0,14.0,7.0,20.0,582.0,973.0,0.0,0.0,0.09090909090909091,0.05194805194805195,0.09090909090909091,2.4025974025974026,,7.857142857142857,0.7792207792207793,0.05194805194805195,0.9090909090909092,0.4545454545454546,1.2987012987012987,37.79220779220779,63.18181818181818,-0.7519028871799297,-0.867440726076372,-0.23911256601586794,-0.4504338913746116,-0.1804642387009259,0.620482584153421,,1.4935964423982389,-0.1654086489548551,-0.40481643414841034,0.22651749684435657,-0.5573544310508142,-0.2132346731732431,0.8291253112926318,0.701480923085931,,,0.5623780257796892
Josip Iličić,Atalanta,Serie A,"MF,FW",33.0,841.0,3.0,3.0,3.1,3.3,2.4,,,43.0,,98.0,33.0,3.5,74.6,7.0,3.0,1.0,455.0,618.0,0.3210463733650416,0.3210463733650416,0.33174791914387636,0.35315101070154575,0.2568370986920333,4.60166468489893,,10.487514863258026,3.531510107015458,0.3745541022592152,0.7491082045184304,0.3210463733650416,0.1070154577883472,48.692033293697975,66.13555291319858,1.2181118435874347,2.457425931944945,1.4619529075277895,3.41163944290547,1.1819675125121325,2.24635546979759,,2.3490165845133157,3.804696742727119,3.843465555696889,-0.07164657824893399,-0.76130568097226,-1.0291107118642568,1.7311968820877353,0.8512511527032989,,,-0.5160192592439341
Teun Koopmeiners,Atalanta,Serie A,MF,23.0,2126.0,4.0,1.0,1.7,5.3,1.7,,,38.0,,81.0,45.0,4.9,80.0,24.0,15.0,19.0,976.0,1715.0,0.16933207902163688,0.04233301975540922,0.07196613358419567,0.22436500470366885,0.07196613358419567,1.6086547507055504,,3.428974600188147,1.904985888993415,0.20743179680150517,1.0159924741298214,0.6349952963311383,0.8043273753527752,41.3170272812794,72.60112888052682,0.28715787705672985,-0.4290254141610493,-0.37290831194424845,1.7603243241854893,-0.3360045050257796,0.03348379568688711,,0.053517126291109524,1.4584780866947658,1.6426925705262307,0.42575282263179,-0.2816748499263483,-0.5517029375143911,1.1208400229493747,1.1790906119978495,,,0.17723613827125256
José Luis Palomino,Atalanta,Serie A,DF,31.0,2672.0,1.0,0.0,2.1,0.4,2.1,,,15.0,,8.0,5.0,0.4,82.6,40.0,100.0,80.0,1029.0,2013.0,0.033682634730538924,0.0,0.07073353293413175,0.01347305389221557,0.07073353293413175,0.5052395209580839,,0.2694610778443114,0.16841317365269462,0.01347305389221557,1.347305389221557,3.368263473053892,2.694610778443114,34.65943113772455,67.80314371257485,-0.5452184574674355,-0.867440726076372,-0.38161427694108513,-0.9437665752329174,-0.34612536578130526,-0.7823224864090553,,-0.9739844970589433,-1.046482649299601,-0.9114797194224702,1.0432296252572593,3.8940352454844542,0.742461079518156,0.5698561370041476,0.9358069708940792,,,0.511025774111897
Ruslan Malinovskyi,Atalanta,Serie A,"MF,FW",28.0,1592.0,6.0,5.0,3.3,5.9,3.3,,,59.0,,141.0,45.0,6.2,73.9,10.0,5.0,1.0,731.0,1161.0,0.33919597989949746,0.2826633165829146,0.18655778894472358,0.3335427135678392,0.18655778894472358,3.335427135678392,,7.971105527638191,2.5439698492462313,0.35050251256281406,0.5653266331658292,0.2826633165829146,0.056532663316582916,41.32537688442211,65.63442211055276,1.3294820230906148,2.059917795066769,0.4364624606953673,3.1602186673456076,0.6049054219557999,1.310167061816033,,1.5306581065143008,2.3801957419496698,3.526738900273607,-0.41416524230061336,-0.8199448291768934,-1.0636732626319336,1.1215310376469432,0.8258411270218377,,,-0.6058856996625679
Aleksei Miranchuk,Atalanta,Serie A,"MF,FW",25.0,772.0,2.0,5.0,1.4,2.7,1.4,,,31.0,,65.0,22.0,3.0,82.8,7.0,1.0,7.0,371.0,486.0,0.23316062176165803,0.582901554404145,0.1632124352331606,0.31476683937823835,0.1632124352331606,3.613989637305699,,7.577720207253885,2.5647668393782386,0.34974093264248707,0.816062176165803,0.11658031088082901,0.816062176165803,43.251295336787564,56.6580310880829,0.6788245640941234,5.1692882449856485,0.2715722083325289,2.919471354186573,0.41321716169813183,1.5161212961398862,,1.4027257357748009,2.4101948564395683,3.516709930710785,0.05313734188423933,-1.0736756886265897,-0.5436688210774396,1.2809204043217635,0.3706898467501999,,,0.5367018999457931
Luis Muriel,Atalanta,Serie A,"FW,MF",30.0,1539.0,9.0,8.0,7.1,6.0,5.6,,,57.0,,214.0,60.0,5.5,73.0,4.0,4.0,5.0,629.0,1014.0,0.5263157894736842,0.4678362573099415,0.4152046783625731,0.3508771929824561,0.32748538011695905,3.333333333333333,,12.514619883040934,3.508771929824561,0.3216374269005848,0.23391812865497075,0.23391812865497075,0.29239766081871343,36.78362573099415,59.29824561403508,2.477692412187231,3.9776324545966673,2.051415215915929,3.3824841822259213,1.7620592225739315,1.308619016202273,,3.008248989691581,3.7718975166606747,3.146625063487493,-1.031820197500873,-0.894414570224209,-0.9021906023357619,0.7456548737053179,0.5045629165252132,,,-0.7214282659150997
Juan Musso,Atalanta,Serie A,GK,27.0,2932.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,74.1,1.0,0.0,17.0,589.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.030695770804911322,0.0,0.5218281036834924,18.07980900409277,31.27899045020464,-0.7519028871799297,-0.867440726076372,-0.8812113376721588,-1.1165202639210456,-0.9269170743818261,-1.1558696009029186,,-1.0616156127217407,-1.289414248821726,-1.0889014762162668,-1.4105711789183002,-1.2517795370586517,-0.7451132968470628,-0.8022764516533273,-0.9161639466597334,,,-0.5802095738286736
Joakim Mæhle,Atalanta,Serie A,"DF,MF",24.0,1471.0,1.0,1.0,2.0,1.0,2.0,,,48.0,,109.0,15.0,1.1,82.0,11.0,14.0,13.0,618.0,1113.0,0.06118286879673691,0.06118286879673691,0.12236573759347381,0.06118286879673691,0.12236573759347381,2.936777702243372,,6.668932698844324,0.9177430319510537,0.06730115567641061,0.6730115567641061,0.8565601631543168,0.7953772943575799,37.81101291638341,68.09653297076818,-0.3764706667912251,-0.23380989457944754,-0.01693154985471784,-0.33202356749908996,0.07782569560334197,1.0154269645412206,,1.1071800343345477,0.03440607868973128,-0.20263698340809722,-0.21346995006903507,0.05681760356250762,-0.557830522803757,0.8306816268411495,0.9506833834913433,,,0.43399739661021036
Mario Pašalić,Atalanta,Serie A,"MF,FW",26.0,2002.0,13.0,6.0,8.7,5.7,8.7,,,38.0,,142.0,37.0,6.4,81.1,12.0,20.0,14.0,712.0,1257.0,0.5844155844155845,0.26973026973026976,0.3911088911088911,0.2562437562437563,0.3911088911088911,1.7082917082917082,,6.383616383616384,1.6633366633366633,0.28771228771228774,0.5394605394605395,0.8991008991008991,0.6293706293706294,32.00799200799201,56.50849150849151,2.8342061790004895,1.9259787138796,1.8812245865414434,2.1690788621974226,2.28447067472886,0.10715004003111069,,1.0143926558372767,1.1099053970479407,2.6998772183133997,-0.46237257775305335,0.12180858471509258,-0.6714853599897875,0.35042254512706283,0.36310738616755295,,,0.31845483035767863
Matteo Pessina,Atalanta,Serie A,"MF,FW",24.0,1438.0,1.0,1.0,2.4,1.4,2.4,,,40.0,,102.0,22.0,1.3,82.4,14.0,13.0,7.0,671.0,1064.0,0.06258692628650904,0.06258692628650904,0.1502086230876217,0.08762169680111265,0.1502086230876217,2.503477051460362,,6.383866481223922,1.376912378303199,0.08136300417246176,0.8762169680111266,0.8136300417246176,0.4381084840055633,41.99582753824757,66.59248956884562,-0.36785504560010734,-0.2192689923267364,0.1797251584720324,0.006979386017324,0.30644310474044023,0.6950676080495205,,1.0144739897818615,0.6967458549764095,-0.017461604173617515,0.1652494475079105,-0.008768255511938427,-0.8024311144450454,1.1770176575340456,0.8744202975522904,,,0.48534964827800264
Giuseppe Pezzella,Atalanta,Serie A,"DF,MF",23.0,1072.0,0.0,2.0,0.6,0.9,0.6,,,35.0,,80.0,9.0,1.1,78.2,13.0,9.0,16.0,443.0,788.0,0.0,0.16791044776119401,0.05037313432835821,0.07555970149253731,0.05037313432835821,2.9384328358208953,,6.716417910447761,0.7555970149253731,0.09235074626865673,1.0914179104477613,0.7555970149253731,1.3432835820895521,37.19216417910448,66.15671641791045,-0.7519028871799297,0.8714976193191054,-0.5254215332282811,-0.14768147997232625,-0.5133042158049095,1.016650681899699,,1.122622643350969,-0.19948531126425192,0.1272319835979287,0.5663252396211397,-0.09742735524338468,-0.18271184952473643,0.7794655910940222,0.8523242561633116,,,-0.05384899423380906
Marten de Roon,Atalanta,Serie A,"MF,DF",30.0,2548.0,3.0,0.0,2.0,0.3,2.0,,,19.0,,30.0,9.0,0.6,86.2,42.0,45.0,41.0,1090.0,1952.0,0.10596546310832024,0.0,0.0706436420722135,0.010596546310832025,0.0706436420722135,0.6711145996860283,,1.0596546310832027,0.3178963893249608,0.02119309262166405,1.4835164835164836,1.5894819466248038,1.448194662480377,38.500784929356364,68.94819466248038,-0.10167432023512853,-0.867440726076372,-0.38224918387331425,-0.9806496233672745,-0.34686345795789264,-0.6596833133931214,,-0.7170065942989661,-0.8308570192057086,-0.8098173313067155,1.297089910070061,1.1765280353627892,-0.11088550591517678,0.887767285978348,0.9938672096382636,,,0.973196039122022
Giorgio Scalvini,Atalanta,Serie A,"DF,MF",17.0,763.0,1.0,0.0,1.3,0.9,1.3,,,9.0,,15.0,4.0,0.2,81.9,11.0,22.0,16.0,322.0,599.0,0.11795543905635648,0.0,0.15334207077326342,0.10615989515072084,0.15334207077326342,1.0615989515072084,,1.7693315858453473,0.47182175622542594,0.023591087811271297,1.2975098296199215,2.595019659239843,1.8872870249017037,37.98165137614679,70.65530799475754,-0.028101057308652484,-0.867440726076372,0.20185697048203016,0.24467918089288265,0.3321717847548954,-0.3709800413268221,,-0.48621339847453915,-0.6088237021133456,-0.7782390029836164,0.950424299756289,2.7127234272534584,0.18973477920740156,0.844803697273907,1.0804270327130097,,,0.4211593336932632
Rafael Tolói,Atalanta,Serie A,DF,30.0,1438.0,1.0,1.0,1.1,0.5,1.1,,,12.0,,14.0,8.0,0.5,83.5,15.0,26.0,35.0,648.0,1111.0,0.06258692628650904,0.06258692628650904,0.06884561891515995,0.03129346314325452,0.06884561891515995,0.7510431154381085,,0.8762169680111266,0.5006954102920723,0.03129346314325452,0.9388038942976357,1.6272600834492352,2.1905424200278163,40.55632823365786,69.53407510431154,-0.36785504560010734,-0.2192689923267364,-0.39494877693940444,-0.7152703889430565,-0.36162699228412076,-0.6005884382171869,,-0.776662137868305,-0.5671742110769494,-0.6768092177383248,0.28189438759075963,1.2342430260347748,0.39735561516331347,1.057884429330331,1.0235744976249443,,,0.6265683403644287
Duván Zapata,Atalanta,Serie A,FW,30.0,1722.0,10.0,4.0,13.5,4.4,11.2,,,66.0,,213.0,38.0,4.3,76.3,2.0,3.0,5.0,543.0,814.0,0.5226480836236934,0.20905923344947736,0.705574912891986,0.22996515679442509,0.5853658536585366,3.449477351916376,,11.132404181184668,1.9860627177700347,0.22473867595818814,0.10452961672473868,0.156794425087108,0.2613240418118467,28.37979094076655,42.54355400696864,2.4551865215993067,1.297648595949124,4.102325296001666,1.8321303852784123,3.8795109407342143,1.394489699725102,,2.5587402702531303,1.5754292923023714,1.8706005807785142,-1.2729650518179028,-1.012239169481035,-0.9234648512298276,0.050151954976323174,-0.3449900181033493,,,-0.2977721896558197
Davide Zappacosta,Atalanta,Serie A,DF,29.0,2345.0,1.0,5.0,2.1,4.0,2.1,,,94.0,,178.0,35.0,4.2,82.5,22.0,12.0,22.0,1000.0,1744.0,0.038379530916844345,0.19189765458422176,0.08059701492537313,0.15351812366737738,0.08059701492537313,3.6076759061833688,,6.8315565031982945,1.3432835820895521,0.16119402985074627,0.8443496801705757,0.46055437100213226,0.8443496801705757,38.379530916844345,66.93390191897655,-0.5163972171621112,1.119917382947031,-0.31194765056195467,0.8519140907684158,-0.2651365006587594,1.5114532605951525,,1.1600667277407872,0.6482371957248945,1.0338041990957831,0.10585752492414847,-0.5481743976664888,-0.5243020585301988,0.8777322815173159,0.8917317390741284,,,0.49818771119494976
Yeray Álvarez,Athletic Club,La Liga,DF,26.0,1860.0,0.0,0.0,0.5,0.1,0.5,,,16.0,,4.0,2.0,0.1,82.8,14.0,45.0,97.0,602.0,1242.0,0.0,0.0,0.024193548387096774,0.004838709677419355,0.024193548387096774,0.7741935483870968,,0.1935483870967742,0.0967741935483871,0.004838709677419355,0.6774193548387097,2.1774193548387095,4.693548387096774,29.129032258064516,60.096774193548384,-0.7134280893521948,-0.8425355487639358,-0.6763622175365784,-1.0348430539438753,-0.6755408959447002,-0.5206392365111281,,-0.9723537342182131,-1.105648043559957,-1.023808135690786,-0.27679102351910356,2.232591542285817,2.069082467024181,0.19111235870298204,0.6147648717715012,,,0.6846923578851467
Mikel Balenziaga,Athletic Club,La Liga,DF,33.0,2027.0,0.0,0.0,0.1,0.4,0.1,,,29.0,,66.0,8.0,0.5,76.3,24.0,21.0,79.0,507.0,1225.0,0.0,0.0,0.004440059200789344,0.017760236803157376,0.004440059200789344,1.2876171682289097,,2.930439072520967,0.35520473606314756,0.022200296003946723,1.0656142081894424,0.9324124321657623,3.507646768623582,22.511100148001972,54.39072520966946,-0.7134280893521948,-0.8425355487639358,-0.8130806560725973,-0.8673089946674043,-0.8297699523177392,-0.13290519514664625,,-0.08278997785632662,-0.6946232904748729,-0.7782182718236241,0.41802000100773895,0.1873536837625675,1.268765606001033,-0.3447943642587028,0.3182475501824899,,,-0.04963913783212586
Yuri Berchiche,Athletic Club,La Liga,DF,31.0,1015.0,1.0,2.0,0.4,1.2,0.4,,,33.0,,46.0,6.0,0.6,79.4,11.0,13.0,25.0,371.0,755.0,0.08866995073891625,0.1773399014778325,0.035467980295566505,0.1064039408866995,0.035467980295566505,2.9261083743842367,,4.078817733990148,0.5320197044334976,0.05320197044334975,0.9753694581280787,1.1527093596059113,2.2167487684729066,32.89655172413793,66.94581280788177,-0.15906357552547357,1.0245314239415382,-0.5983292831335204,0.2820009460157786,-0.5875136629842224,1.1044722696815326,,0.290464255958287,-0.41340525792742683,-0.339681328134681,0.25649532671832237,0.5492469454880688,0.39759094927717764,0.4961984455922412,0.9706781475109056,,,0.300580498586882
Álex Berenguer,Athletic Club,La Liga,MF,26.0,2168.0,3.0,6.0,5.2,5.4,4.5,,,59.0,,202.0,44.0,5.6,64.5,26.0,16.0,20.0,633.0,1225.0,0.12453874538745387,0.24907749077490773,0.2158671586715867,0.224169741697417,0.1868081180811808,2.449261992619926,,8.385608856088561,1.8265682656826567,0.2324723247232472,1.0793357933579337,0.6642066420664207,0.8302583025830258,26.27767527675277,50.85332103321033,0.06518812125775272,1.7797979069040386,0.6502548909397121,1.8088934302999802,0.5941027300437167,0.7443611108523546,,1.6902882638528856,1.6455290211494968,2.196203416207346,0.4425795967024246,-0.2532419673914235,-0.5380951820295022,-0.03978474789097763,0.13442480089574782,,,-1.3827332377496357
Dani García,Athletic Club,La Liga,MF,31.0,2177.0,0.0,0.0,0.6,0.6,0.6,,,10.0,,7.0,8.0,0.5,77.1,22.0,24.0,41.0,535.0,1207.0,0.0,0.0,0.02480477721635278,0.02480477721635278,0.02480477721635278,0.4134129536058796,,0.28938906752411575,0.3307303628847037,0.02067064768029398,0.9095084979329353,0.9921910886541111,1.6949931097841067,22.11759301791456,49.89894350022968,-0.7134280893521948,-0.8425355487639358,-0.6721317623326439,-0.7759730063066347,-0.6707686126951417,-0.7930982988805263,,-0.9412029118096772,-0.7335489263331327,-0.7998560482632411,0.13861400800809112,0.28555520309158455,0.04547923572669588,-0.37665977373102943,0.0848301565694075,,,0.040740123179230446
Raúl García,Athletic Club,La Liga,FW,35.0,1802.0,6.0,2.0,6.1,2.7,5.3,,,12.0,,113.0,16.0,2.7,62.8,17.0,9.0,21.0,370.0,795.0,0.2996670366259711,0.09988901220865705,0.30466148723640396,0.13485016648168702,0.2647058823529412,0.5993340732519422,,5.6437291897891235,0.7991120976692564,0.13485016648168702,0.8490566037735848,0.44950055493895674,1.048834628190899,18.479467258601556,39.705882352941174,1.1600901621487665,0.20911427215507442,1.2648208462369164,0.6508204824875802,1.202304074317156,-0.6526919281771535,,0.7991029532976088,0.0113958662445031,0.8152804923423161,0.03041411263880008,-0.6059508639055957,-0.39058689291047455,-0.6712678206209964,-0.44485670709512193,,,-1.574789167398769
Iñigo Lekue,Athletic Club,La Liga,DF,28.0,1925.0,0.0,2.0,0.1,2.3,0.1,,,52.0,,72.0,15.0,2.1,73.5,23.0,23.0,63.0,664.0,1427.0,0.0,0.09350649350649351,0.004675324675324675,0.10753246753246752,0.004675324675324675,2.431168831168831,,3.366233766233766,0.7012987012987013,0.09818181818181819,1.0753246753246755,1.0753246753246755,2.9454545454545458,31.044155844155842,66.71688311688312,-0.7134280893521948,0.14191794593531432,-0.8114523296530701,0.29663285818276863,-0.8279330731824879,0.7306972778314769,,0.058855125766674184,-0.14417292489141537,0.2965851094533208,0.43540029227288274,0.42212308530739046,0.8893648965918157,0.34619518337087263,0.9587817163728449,,,-0.3659665513718737
Óscar de Marcos,Athletic Club,La Liga,DF,32.0,1679.0,1.0,2.0,0.3,2.1,0.3,,,42.0,,91.0,17.0,1.6,77.6,37.0,19.0,27.0,556.0,1291.0,0.05360333531864205,0.1072066706372841,0.016081000595592615,0.1125670041691483,0.016081000595592615,2.251340083382966,,4.877903513996426,0.9112567004169148,0.08576533650982729,1.9833234067897558,1.0184633710541988,1.4472900536033353,29.80345443716498,69.20190589636688,-0.37830004793818517,0.2861559207393736,-0.7325110252809894,0.36190814268371485,-0.7388811280861772,0.5948918251060837,,0.5501888229289182,0.18975794065584486,0.12094666339300143,2.060582912374034,0.32871405274610066,-0.12168550146597602,0.2457256992274125,1.087917007840199,,,0.09722716131132833
