player,team,league,position,age,minutes,goals,assists,xg,xag,npxg,shots_p90,shots_on_target_p90,prog_carries,prog_passes,prog_receptions,key_passes,xa,pass_completion_pct,tackles_won,interceptions,clearances,carries,touches,goals_p90,assists_p90,xg_p90,xag_p90,npxg_p90,prog_carries_p90,prog_passes_p90,prog_receptions_p90,key_passes_p90,xa_p90,tackles_won_p90,interceptions_p90,clearances_p90,carries_p90,touches_p90,goals_zscore,assists_zscore,xg_zscore,xag_zscore,npxg_zscore,prog_carries_zscore,prog_passes_zscore,prog_receptions_zscore,key_passes_zscore,xa_zscore,tackles_won_zscore,interceptions_zscore,clearances_zscore,carries_zscore,touches_zscore,shots_zscore,shots_on_target_zscore,pass_completion_zscore,league_lsc,lsc_adj_goals_p90,lsc_adj_assists_p90,lsc_adj_xg_p90,lsc_adj_xag_p90,lsc_adj_npxg_p90,lsc_adj_shots_p90,lsc_adj_shots_on_target_p90,lsc_adj_prog_carries_p90,lsc_adj_prog_passes_p90,lsc_adj_prog_receptions_p90,lsc_adj_key_passes_p90,lsc_adj_xa_p90,lsc_adj_carries_p90,lsc_adj_touches_p90,lsc_adj_tackles_won_p90,lsc_adj_interceptions_p90,lsc_adj_clearances_p90,team_strength_ratio,poss_adj_touches_p90,pos_gk,pos_df,pos_mf,pos_fw,position_primary,age_curve_score,play_style_progressive,play_style_direct_carry,play_style_defensive,shots_p90_pct,shots_on_target_p90_pct,goals_p90_pct,assists_p90_pct,xg_p90_pct,xag_p90_pct,npxg_p90_pct,prog_carries_p90_pct,prog_passes_p90_pct,prog_receptions_p90_pct,key_passes_p90_pct,xa_p90_pct,tackles_won_p90_pct,interceptions_p90_pct,clearances_p90_pct,carries_p90_pct,touches_p90_pct,poss_adj_touches_p90_pct
Kyle Walker-Peters,Southampton,Premier League,DF,27.0,2918,0,2,0.8,2.8,0.8,0.62,0.19,114,139,144,24,2.3,88.2,29,19,90,1271,2022,0.0,0.061686086360520906,0.024674434544208364,0.08636052090472926,0.024674434544208364,3.5161069225496915,4.287183002056203,4.441398217957505,0.7402330363262508,0.07093899931459903,0.8944482522275531,0.5860178204249487,2.7758738862234407,39.20150788211104,62.36463331048664,-0.7900177606680123,-0.3046202028037143,-0.7368261746563921,-0.1295720615955045,-0.7462186395452377,1.1975871444736845,0.4992950220393478,0.3221056460024181,-0.22869392057475446,-0.21015099708149484,-0.09783331573580847,-0.2633854013279282,0.3694050105320586,0.8543965529898564,0.5188945581361504,-0.5939784101923453,-0.535645510533831,1.0483334386758165,1.0,0.0,0.061686086360520906,0.024674434544208364,0.08636052090472926,0.024674434544208364,0.62,0.19,3.5161069225496915,4.287183002056203,4.441398217957505,0.7402330363262508,0.07093899931459903,39.20150788211104,62.36463331048664,0.8944482522275531,0.5860178204249487,2.7758738862234407,0.6927987649729233,60.470568960354285,0,1,0,0,DF,1.0,0.06874381800087595,0.08969315499377808,0.7402330363262508,0.36720867208672087,0.4146341463414634,0.17615176151761516,0.4878048780487805,0.21138211382113822,0.5474254742547425,0.21138211382113822,0.8997289972899729,0.7235772357723578,0.6747967479674797,0.4986449864498645,0.5203252032520326,0.5067750677506775,0.4444444444444444,0.6856368563685636,0.7967479674796748,0.7127371273712737,0.6558265582655827
Christian Walton,Ipswich Town,Premier League,GK,28.0,630,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,69.4,0,0,2,143,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,20.428571428571427,38.85714285714286,-0.7900177606680123,-0.891279865718134,-0.9058698966514711,-1.1396650158946402,-0.9292768100897674,-1.1515821155650607,-1.8009876578806308,-1.0599091291149787,-1.112181746968059,-1.1830617529230112,-1.6745139740950574,-1.4834695995757803,-1.0672630396898422,-1.009718854070592,-1.0035780112271142,-1.2367900501346574,-1.0114958240605274,-1.2629644258663333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,20.428571428571427,38.85714285714286,0.0,0.0,0.2857142857142857,0.6999452112967289,41.13269516354096,1,0,0,0,GK,1.0,0.0,0.0,0.0,0.03929539295392954,0.06639566395663957,0.17615176151761516,0.17344173441734417,0.044715447154471545,0.037940379403794036,0.044715447154471545,0.03929539295392954,0.017615176151761516,0.04607046070460705,0.12872628726287264,0.03116531165311653,0.02710027100271003,0.036585365853658534,0.03523035230352303,0.13821138211382114,0.15718157181571815,0.20596205962059622
Aaron Wan-Bissaka,West Ham,Premier League,DF,26.0,3154,2,5,1.2,3.5,1.2,0.46,0.14,110,149,167,33,2.8,81.1,49,66,125,1092,2256,0.05707038681039949,0.14267596702599875,0.03424223208623969,0.09987317691819911,0.03424223208623969,3.138871274571972,4.251743817374762,4.765377298668358,0.9416613823715916,0.07989854153455928,1.3982244768547876,1.8833227647431832,3.5668991756499686,31.160431198478122,64.37539632213063,-0.44264795002365265,0.4656263615997772,-0.6712775151763727,0.028475139719214455,-0.6752357154564744,0.9455497612141792,0.4802801718045652,0.42291711446318964,0.06920810990080128,-0.08727310089694013,0.7901937194033152,2.4375926367182714,0.8257776703424018,0.055933564931938275,0.6491224756926492,-0.7598652850161678,-0.6608692772513827,0.17544967068383327,1.0,0.05707038681039949,0.14267596702599875,0.03424223208623969,0.09987317691819911,0.03424223208623969,0.46,0.14,3.138871274571972,4.251743817374762,4.765377298668358,0.9416613823715916,0.07989854153455928,31.160431198478122,64.37539632213063,1.3982244768547876,1.8833227647431832,3.5668991756499686,0.7939319340659631,65.1672702760513,0,1,0,0,DF,1.0,0.06604609928975418,0.10073260072936802,1.6407736207989854,0.2696476964769648,0.33875338753387535,0.46070460704607047,0.7398373983739838,0.2791327913279133,0.6043360433604336,0.2791327913279133,0.8509485094850948,0.7154471544715447,0.7289972899728997,0.5962059620596206,0.5718157181571816,0.7777777777777778,0.986449864498645,0.8157181571815718,0.6043360433604336,0.7533875338753387,0.7804878048780488
Paul Wanner,Heidenheim,Bundesliga,"MF,FW",18.0,1771,3,2,3.7,1.3,2.9,1.22,0.25,28,64,65,20,1.8,73.1,27,4,20,496,935,0.15245623941276115,0.10163749294184077,0.18802936194240544,0.0660643704121965,0.14737436476566912,1.4229249011857708,3.2523997741389046,3.303218520609825,1.0163749294184077,0.09147374364765669,1.3721061547148505,0.20327498588368154,1.0163749294184077,25.20609824957651,47.515527950310556,0.0467301887168705,0.01633505715641747,0.3117585362962882,-0.37783750866758425,0.12108496990586497,-0.006493848378025537,-0.07135904134961056,-0.09518091924186378,0.1684722280669485,-0.21757018483117999,1.0401897399947575,-1.0648584482738377,-0.7247370438327816,-0.47032291009202115,-0.5145339722832957,0.011993553779189113,-0.38798205881294373,-0.49911107488498224,0.88,0.13416149068322983,0.08944099378881988,0.1654658385093168,0.058136645962732915,0.12968944099378882,1.0735999999999999,0.22,1.2521739130434784,2.862111801242236,2.9068322981366457,0.8944099378881988,0.08049689440993789,22.181366459627327,41.81366459627329,1.5592115394486938,0.23099430214054723,1.154971510702736,0.7741630451877886,49.293257240643506,0,0,1,1,MF,0.125,0.06844919785952201,0.05645161290098621,0.787690570299266,0.6257575757575757,0.5015151515151515,0.6727272727272727,0.6090909090909091,0.7393939393939394,0.44545454545454544,0.6818181818181818,0.5636363636363636,0.509090909090909,0.5121212121212121,0.6121212121212121,0.5121212121212121,0.8666666666666667,0.1696969696969697,0.30303030303030304,0.34545454545454546,0.3575757575757576,0.3696969696969697
James Ward-Prowse,West Ham,Premier League,MF,29.0,1039,1,1,1.6,1.9,1.6,1.13,0.43,11,54,9,20,1.8,88.2,14,8,15,427,849,0.08662175168431184,0.08662175168431184,0.13859480269489896,0.16458132820019247,0.13859480269489896,0.9528392685274302,4.677574590952839,0.7795957651588065,1.7324350336862366,0.15591915303176132,1.2127045235803657,0.6929740134744947,1.2993262752646775,36.987487969201155,73.54186717998076,-0.2627779229527523,-0.0674719271308979,0.0436384397905701,0.7853168888301184,0.09894983408528074,-0.5149744216900152,0.7087591409945383,-0.8173249668319803,1.2387211451722882,0.9553307038631884,0.46317008070870086,-0.04070350242275573,-0.4824716229424362,0.6345487608552502,1.242792840746843,-0.06521399669141117,0.06542856971041722,1.0483334386758165,1.0,0.08662175168431184,0.08662175168431184,0.13859480269489896,0.16458132820019247,0.13859480269489896,1.13,0.43,0.9528392685274302,4.677574590952839,0.7795957651588065,1.7324350336862366,0.15591915303176132,36.987487969201155,73.54186717998076,1.2127045235803657,0.6929740134744947,1.2993262752646775,0.7939319340659631,74.44649678181048,0,0,1,0,MF,0.9759437387837656,0.06360424028182063,0.02576112412108338,0.9528392685274303,0.5691056910569106,0.6504065040650406,0.5555555555555556,0.5663956639566395,0.6910569105691057,0.7750677506775068,0.6964769647696477,0.36585365853658536,0.7886178861788617,0.3062330623306233,0.8644986449864499,0.8265582655826558,0.6991869918699187,0.5067750677506775,0.44715447154471544,0.7479674796747967,0.8888888888888888,0.9105691056910569
Ollie Watkins,Aston Villa,Premier League,FW,28.0,2598,16,8,15.3,3.3,13.8,2.84,1.25,55,31,165,24,2.1,72.4,7,8,15,409,695,0.5542725173210161,0.27713625866050806,0.5300230946882217,0.11431870669745957,0.4780600461893765,1.905311778290993,1.073903002309469,5.71593533487298,0.8314087759815242,0.07274826789838337,0.24249422632794457,0.27713625866050806,0.5196304849884527,14.168591224018476,24.07621247113164,2.5836677905939127,1.7443981887611215,2.725300516146401,0.19743345190038022,2.6174223983183045,0.12138823458153722,-1.2247863445842895,0.7186990250628428,-0.09384975138665694,-0.18533732783922688,-1.247059445045576,-0.9064742281585393,-0.9323078625767678,-1.631322489499739,-1.9608712240876591,1.7077019779881917,2.119098343878265,-0.8941402985457774,1.0,0.5542725173210161,0.27713625866050806,0.5300230946882217,0.11431870669745957,0.4780600461893765,2.84,1.25,1.905311778290993,1.073903002309469,5.71593533487298,0.8314087759815242,0.07274826789838337,14.168591224018476,24.07621247113164,0.24249422632794457,0.27713625866050806,0.5196304849884527,1.2038520044211694,23.634738780022996,0,0,0,1,FW,1.0,0.04460431654490996,0.13447432761887082,0.25981524249422633,0.9295392953929539,0.9566395663956639,0.981029810298103,0.9295392953929539,0.978319783197832,0.6558265582655827,0.9728997289972899,0.6368563685636857,0.10840108401084012,0.7859078590785907,0.5582655826558266,0.5284552845528455,0.10298102981029811,0.2222222222222222,0.13008130081300814,0.03523035230352303,0.018970189701897018,0.013550135501355014
Adam Webster,Brighton,Premier League,DF,29.0,887,0,0,0.2,0.5,0.2,0.51,0.1,8,63,2,3,0.3,87.7,6,20,41,476,824,0.0,0.0,0.020293122886133035,0.050732807215332576,0.020293122886133035,0.8117249154453212,6.392333709131905,0.2029312288613303,0.30439684329199546,0.03043968432919955,0.6087936865839909,2.029312288613303,4.160090191657272,48.297632468996625,83.6076662908681,-0.7900177606680123,-0.891279865718134,-0.7668423936126773,-0.5462821763381741,-0.7787233316092326,-0.6092552577717454,1.6288110020628317,-0.9967637089441068,-0.8732729453680933,-0.7655890429266072,-0.6013683469693828,2.741541603755653,1.1680121922590332,1.757623708151174,1.8947085807729014,-0.7080256366337232,-0.7610482906254241,0.9868627507890573,1.0,0.0,0.0,0.020293122886133035,0.050732807215332576,0.020293122886133035,0.51,0.1,0.8117249154453212,6.392333709131905,0.2029312288613303,0.30439684329199546,0.03043968432919955,48.297632468996625,83.6076662908681,0.6087936865839909,2.029312288613303,4.160090191657272,1.0757813935001237,82.89795540348067,0,1,0,0,DF,0.9759437387837656,0.07645631067869718,0.016806722688727644,1.319052987598647,0.2994579945799458,0.25338753387533874,0.17615176151761516,0.17344173441734417,0.17615176151761516,0.3794037940379404,0.17615176151761516,0.3008130081300813,0.943089430894309,0.1842818428184282,0.21951219512195122,0.25203252032520324,0.2872628726287263,0.994579945799458,0.8590785907859079,0.9512195121951219,0.964769647696477,0.981029810298103
Julian Weigl,Gladbach,Bundesliga,MF,28.0,2881,0,2,0.7,1.1,0.7,0.59,0.19,11,122,9,11,1.9,88.3,25,48,86,1061,2075,0.0,0.062478306143700105,0.021867407150295035,0.034363068379035064,0.021867407150295035,0.3436306837903506,3.8111766747657065,0.28115237764665046,0.3436306837903506,0.05935439083651509,0.7809788267962512,1.4994793474488024,2.6865671641791042,33.14474140923291,64.82124262408885,-0.7696298623010193,-0.3379650398806365,-0.7472857322397927,-0.7492230504872162,-0.7642513230447875,-0.9483555990488098,0.2238813628561677,-1.0565499780772476,-0.8273760930054347,-0.5908578321999469,-0.1761179582041617,1.3446759618392499,0.14538831134660055,0.2777960260384715,0.516434316233573,-0.6289986906149991,-0.5320834425026133,1.3317658825693577,0.88,0.0,0.05498090940645609,0.019243318292259632,0.030239500173550857,0.019243318292259632,0.5192,0.16720000000000002,0.30239500173550854,3.3538354737938216,0.2474140923290524,0.30239500173550854,0.052231863936133285,29.167372440124957,57.042693509198195,0.8874759395411946,1.7039538039190938,3.0529172320217097,0.9884493326689151,63.86944698991883,0,0,1,0,MF,1.0,0.05879518072198454,0.01036757775652038,1.1402290871225267,0.31212121212121213,0.39545454545454545,0.16515151515151516,0.4681818181818182,0.1606060606060606,0.28484848484848485,0.16666666666666666,0.1606060606060606,0.6424242424242425,0.1696969696969697,0.26666666666666666,0.3151515151515151,0.4,0.9030303030303031,0.6287878787878788,0.693939393939394,0.7303030303030303,0.693939393939394
Timon Weiner,Holstein Kiel,Bundesliga,GK,25.0,2250,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,68.8,0,0,17,540,1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,21.599999999999998,42.72,-0.7696298623010193,-0.9032492487568731,-0.8866591058814253,-1.1517915871101994,-0.9185057926831566,-1.248229898570237,-1.7898263274496862,-1.1459891842034466,-1.336044939666624,-1.2806681483244808,-1.7830654199419607,-1.442729475193211,-0.8999793595627236,-0.8101530714683612,-0.8002221011276774,-1.2292930147301913,-0.9884044908532337,-1.0170565299543017,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.008,37.5936,0.0,0.0,0.7727272727272728,0.9080600159224695,45.259493816227824,1,0,0,0,GK,1.0,0.0,0.0,0.0,0.03939393939393939,0.07272727272727272,0.16515151515151516,0.1712121212121212,0.04090909090909091,0.03939393939393939,0.04242424242424243,0.04090909090909091,0.01818181818181818,0.04090909090909091,0.02727272727272727,0.01818181818181818,0.03484848484848485,0.04242424242424243,0.17575757575757575,0.19393939393939394,0.25757575757575757,0.2878787878787879
Nelson Weiper,Mainz 05,Bundesliga,"FW,MF",19.0,704,3,2,4.1,1.9,4.1,2.81,1.53,12,13,62,10,0.7,67.1,4,2,5,149,311,0.38352272727272724,0.2556818181818182,0.5241477272727272,0.24289772727272727,0.5241477272727272,1.534090909090909,1.6619318181818183,7.926136363636364,1.2784090909090908,0.08948863636363635,0.5113636363636364,0.2556818181818182,0.6392045454545454,19.048295454545453,39.75852272727273,1.2840258910408595,1.4100800208062483,2.4540312893952154,1.6937919777407133,2.7788749313740255,0.09051678054324085,-0.9117130389224746,1.375445455423121,0.5563555603732601,-0.24064088716393398,-0.7308800478359153,-0.9674385741461868,-0.9212326971350625,-1.0506196665114644,-0.9766487447479751,1.6297358848692836,2.6861807932333406,-1.2218256633538005,0.88,0.33749999999999997,0.225,0.46124999999999994,0.21375,0.46124999999999994,2.4728,1.3464,1.3499999999999999,1.4625000000000001,6.9750000000000005,1.125,0.07874999999999999,16.7625,34.9875,0.581095041322314,0.290547520661157,0.7263688016528925,1.21088292353992,40.616205902506096,0,0,1,1,FW,0.22963966338592295,0.041800643085765365,0.08053691274744981,0.3835227272727273,0.9227272727272727,0.9787878787878788,0.8848484848484849,0.9030303030303031,0.9606060606060606,0.9303030303030303,0.9727272727272728,0.6060606060606061,0.1393939393939394,0.9090909090909091,0.7424242424242424,0.5,0.2515151515151515,0.19090909090909092,0.1606060606060606,0.10303030303030303,0.16363636363636364,0.17575757575757575
Mitchell Weiser,Werder Bremen,Bundesliga,"DF,MF",30.0,2868,5,9,5.4,4.7,5.4,1.35,0.47,65,125,200,42,5.4,73.9,40,22,61,990,1949,0.15690376569037656,0.2824267782426778,0.16945606694560672,0.14748953974895398,0.16945606694560672,2.0397489539748954,3.9225941422594146,6.2761506276150625,1.3179916317991631,0.16945606694560672,1.2552301255230125,0.6903765690376569,1.9142259414225942,31.06694560669456,61.16108786610879,0.07054543427771313,1.6520600699237296,0.19338040552141178,0.5760706494343762,0.27685109412296205,0.5317866064342014,0.2827509011307939,0.8505577927807431,0.6149487139309804,0.688731949318444,0.7997048100533527,-0.15937775353764783,-0.25698074940225085,0.08198946891912225,0.298384755283674,0.1442617946859265,0.14038968138251137,-0.40274912975580507,0.88,0.13807531380753138,0.24853556485355646,0.14912133891213392,0.1297907949790795,0.14912133891213392,1.1880000000000002,0.41359999999999997,1.794979079497908,3.451882845188285,5.523012552301255,1.1598326359832636,0.14912133891213392,27.338912133891213,53.821757322175735,1.4263978699125144,0.7845188284518829,2.1752567516165846,1.049927410069634,60.545180583501974,0,1,1,0,DF,0.9319586182560229,0.06413545407796625,0.06565656565445227,0.9728033472803347,0.6545454545454545,0.6590909090909091,0.6878787878787879,0.9393939393939394,0.7121212121212122,0.7818181818181819,0.7272727272727273,0.7545454545454545,0.6575757575757576,0.793939393939394,0.7575757575757576,0.7848484848484848,0.7878787878787878,0.4818181818181818,0.5424242424242425,0.6363636363636364,0.6333333333333333,0.6060606060606061
Noah Weißhaupt,St. Pauli,Bundesliga,"FW,MF",22.0,1160,1,0,2.1,1.8,2.1,1.4,0.31,42,33,94,18,1.8,62.3,4,2,8,306,509,0.07758620689655173,0.0,0.16293103448275864,0.1396551724137931,0.16293103448275864,3.2586206896551726,2.560344827586207,7.293103448275861,1.396551724137931,0.1396551724137931,0.3103448275862069,0.15517241379310345,0.6206896551724138,23.74137931034483,39.491379310344826,-0.35417766392381156,-0.9032492487568731,0.15179267720877376,0.484289852716968,0.2308229841137609,1.5954527025811507,-0.43701943626505907,1.1740672494996638,0.7312394686528081,0.3423891735260673,-1.1444977458362227,-1.1542770662819135,-0.9308784583519774,-0.6083545551112711,-0.992563510276614,0.19513419503467141,-0.24388067512327416,-1.7999973341288547,0.88,0.06827586206896552,0.0,0.1433793103448276,0.12289655172413794,0.1433793103448276,1.232,0.2728,2.867586206896552,2.253103448275862,6.417931034482758,1.2289655172413794,0.12289655172413794,20.89241379310345,34.75241379310345,0.3526645768025079,0.17633228840125395,0.7053291536050158,0.8078034270972644,40.69191900292776,0,0,1,1,FW,0.649519052838329,0.06483300589226794,0.13725490195500306,0.2327586206896552,0.6757575757575758,0.5772727272727273,0.49696969696969695,0.1712121212121212,0.696969696969697,0.7303030303030303,0.7121212121212122,0.9151515151515152,0.3333333333333333,0.8636363636363636,0.8,0.7090909090909091,0.14242424242424243,0.14545454545454545,0.15454545454545454,0.27575757575757576,0.1606060606060606,0.1787878787878788
Danny Welbeck,Brighton,Premier League,FW,33.0,2115,10,4,9.6,1.4,8.8,2.51,0.98,21,47,95,23,1.4,84.9,16,5,14,448,726,0.425531914893617,0.1702127659574468,0.4085106382978723,0.05957446808510638,0.37446808510638296,0.8936170212765958,2.0,4.042553191489362,0.9787234042553191,0.05957446808510638,0.6808510638297872,0.2127659574468085,0.5957446808510638,19.06382978723404,30.893617021276594,1.8000635224816575,0.7275124712882741,1.8928227602656371,-0.4428680322906501,1.848879765862153,-0.5545417857709657,-0.7278901582792723,0.19799839587285165,0.1240209095362938,-0.3660127201830044,-0.4743498495743659,-1.040492656626019,-0.8883946799270346,-1.145234995968271,-1.5193391327549746,1.3655602986640578,1.442890003603486,0.6426268986232054,1.0,0.425531914893617,0.1702127659574468,0.4085106382978723,0.05957446808510638,0.37446808510638296,2.51,0.98,0.8936170212765958,2.0,4.042553191489362,0.9787234042553191,0.05957446808510638,19.06382978723404,30.893617021276594,0.6808510638297872,0.2127659574468085,0.5957446808510638,1.0757813935001237,30.631373888278485,0,0,0,1,FW,0.7310428231800405,0.06473829200892377,0.04687499999754116,0.44680851063829785,0.8780487804878049,0.8807588075880759,0.926829268292683,0.8021680216802168,0.926829268292683,0.4254742547425474,0.9295392953929539,0.33604336043360433,0.22764227642276422,0.6205962059620597,0.6233062330623306,0.46612466124661245,0.34146341463414637,0.16260162601626016,0.17886178861788618,0.10298102981029811,0.06504065040650407,0.051490514905149054
Adam Wharton,Crystal Palace,Premier League,MF,20.0,1318,0,2,0.4,3.0,0.4,0.89,0.34,14,107,11,26,2.2,75.6,14,20,27,430,872,0.0,0.13657056145675267,0.027314112291350532,0.20485584218512898,0.027314112291350532,0.9559939301972686,7.306525037936266,0.7511380880121395,1.7754172989377843,0.15022761760242795,0.9559939301972686,1.3657056145675266,1.843702579666161,29.362670713201823,59.54476479514416,-0.7900177606680123,0.40756148206963294,-0.7187418311045666,1.2563770722081762,-0.7266350264596697,-0.5128667399886768,2.119319216611433,-0.8261800454248432,1.3022896763361826,0.8772727091077996,0.010655777757070776,1.3599180615433255,-0.16840016998352855,-0.12258049050642379,0.3362645801578178,-0.3140443089271448,-0.1599742103811758,-0.5007278960705192,1.0,0.0,0.13657056145675267,0.027314112291350532,0.20485584218512898,0.027314112291350532,0.89,0.34,0.9559939301972686,7.306525037936266,0.7511380880121395,1.7754172989377843,0.15022761760242795,29.362670713201823,59.54476479514416,0.9559939301972686,1.3657056145675266,1.843702579666161,1.1919557156786846,63.55413150718386,0,0,1,0,MF,0.3535533905932738,0.12270642201628787,0.03255813953377489,1.1608497723823976,0.502710027100271,0.5799457994579946,0.17615176151761516,0.7235772357723578,0.23035230352303523,0.8617886178861789,0.23035230352303523,0.3685636856368564,0.975609756097561,0.2981029810298103,0.8726287262872628,0.8048780487804879,0.5501355013550135,0.8970189701897019,0.5663956639566395,0.5230352303523035,0.6395663956639567,0.7317073170731707
